o_apple_key,o_opendb_key,o_flag,apple_id,apple_Artist,apple_Track,apple_Album,apple_Track_Explicitness,apple_Album_Year,apple_Duration,opendb_id,opendb_Artist,opendb_Track,opendb_Album,opendb_Track_Explicitness,opendb_Album_Year,opendb_Duration
A6044,B13316,False,A6044,Pistol Annies,Family Feud,Hell On Heels,notExplicit,2011,155960,B13316,T9INE,Family Friends,Just An EP,Explicit,2022,185000
A4393,B13341,False,A4393,Staind,For You,Break the Cycle,explicit,2001,206200,B13341,JayDiva,Do You,Do You,Explicit,2020,157000
A9109,B13350,False,A9109,Chris Brown,Little Bit,Royalty (Deluxe Version),explicit,2015,165906,B13350,Harold Arlen,Little Biscuit,Harold Sings Arlen (With Friend),notExplicit,1966,236000
A4790,B13439,False,A4790,Chicago,Lowdown,The Very Best of Chicago: Only the Beginning,notExplicit,1971,215093,B13439,Andres Blows,London,London 2023,notExplicit,2023,368000
A4393,B13549,False,A4393,Staind,For You,Break the Cycle,explicit,2001,206200,B13549,NseeB,Do You,Do You,notExplicit,2024,225000
A7792,B13648,False,A7792,Avenged Sevenfold,Strength of the World,City of Evil,notExplicit,2005,554840,B13648,Zoltan Zadori,Breath of the Wild,Breath of the Wild,notExplicit,2020,193000
A1738,B13713,False,A1738,Bobby Darin,Beyond the Sea,The Ultimate Bobby Darin,notExplicit,1959,172480,B13713,Concentration,By the Sea,Concentration Time Piano,notExplicit,2022,166000
A3542,B13747,False,A3542,Ray LaMontagne,Let It Be Me,Gossip In The Grain (Expanded Edition),notExplicit,2008,280227,B13747,JLake,Let It Be Said,Let It Be Said,notExplicit,2024,208000
A3170,B13761,False,A3170,Billy Joel,You're My Home,The Essential Billy Joel,notExplicit,1973,193844,B13761,The Rockats,You're My Baby,Start over Again,notExplicit,2022,163000
A4589,B13768,False,A4589,Sugar Ray,When It's Over,The Best of Sugar Ray,notExplicit,2001,218333,B13768,L.A.Shawn (LA Boii),When It's Late,When It's Late,Explicit,2021,139000
A702,B13835,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B13835,A'miracle,I Know,No Love Lost,notExplicit,2020,262000
A838,B13988,False,A838,Wiz Khalifa,When I'm Gone,Rolling Papers (Deluxe Version),explicit,2011,248560,B13988,Winterbourne,When I'm Under,Pendulum,notExplicit,2016,289000
A970,B14003,False,A970,One Direction,Better Than Words,Midnight Memories (Deluxe Edition),notExplicit,2013,208667,B14003,Days N' Daze,Better Than the Worst,Songs We Recorded for Splits,Explicit,2019,204000
A6390,B14081,False,A6390,Leon Bridges,Smooth Sailin',Coming Home,notExplicit,2015,187440,B14081,Santa's Sleighriders,Smooth SKill,Christmas Songs 247,notExplicit,2022,71000
A4351,B14116,False,A4351,Brad Paisley,Little Moments,Mud On the Tires,notExplicit,2003,219229,B14116,Bobby Sherman,Little Woman,"Bobby Sherman's Greatest Hits, Vol. 1",notExplicit,1971,145000
A1655,B14204,False,A1655,Martin Garrix & Bebe Rexha,In the Name of Love,In The Name Of Love - Single,notExplicit,2016,198815,B14204,The Stunned Guys,In the name of Juno’s,The Stunned Guys' Rewinds - Early Hardcore 1998-2000,notExplicit,2018,226000
A4393,B14321,False,A4393,Staind,For You,Break the Cycle,explicit,2001,206200,B14321,F.S.Blumm,Do You,Fa,notExplicit,2008,130000
A3584,B14368,False,A3584,The Jimi Hendrix Experience,Little Wing,Experience Hendrix: The Best of Jimi Hendrix,notExplicit,1967,145560,B14368,Emidio Clementi,Little Gidding,Quattro quartetti,notExplicit,2017,716000
A3332,B14400,False,A3332,Daryl Hall & John Oates,Family Man,The Very Best of Daryl Hall & John Oates,notExplicit,1982,205293,B14400,Lynn Lynn,Family Meaning,The Way (Original Motion Picture Soundtrack),notExplicit,2023,112000
A1661,B14413,False,A1661,Cheap Trick,I Want You to Want Me,Authorized Greatest Hits,notExplicit,1978,224093,B14413,Cheap Trick,I Want You To Want Me (Live),"Cheap Trick Turn On The Radio The 1980's, Vol. 2",notExplicit,2022,298000
A166,B14459,False,A166,Leona Lewis,Better In Time,Spirit (Deluxe Version),notExplicit,2007,234173,B14459,Benny Blanco,Better To Lie,FRIENDS KEEP SECRETS 2,Explicit,2021,176000
A962,B14504,False,A962,Mike Posner,Cooler Than Me,31 Minutes to Takeoff,notExplicit,2010,213242,B14504,Blood Orange,Better Than Me,Freetown Sound,Explicit,2016,197000
A962,B14563,False,A962,Mike Posner,Cooler Than Me,31 Minutes to Takeoff,notExplicit,2010,213242,B14563,Nathan Rogers,Better Than Me,The Gauntlet,notExplicit,2009,170000
A702,B14593,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B14593,Leif Garrett,I Know,The Best Of,notExplicit,2010,266000
A2753,B14643,False,A2753,Marc Anthony,I Need to Know,Marc Anthony,notExplicit,1999,227707,B14643,Al B. Sure!,I Want to Know,Private Times... And The Whole 9!,notExplicit,1990,314000
A9949,B14697,False,A9949,Vertical Horizon,You're a God,Everything You Want,notExplicit,1999,218760,B14697,DJ Peretse,You're a Woman,You're a Woman,notExplicit,2023,148000
A2695,B14787,False,A2695,MGMT,Pieces of What,Oracular Spectacular,notExplicit,2007,163773,B14787,Smooth Jazz Spa,Pieces of Jade,"Smooth Jazz Spa (Elegant, Relaxing, Meditative, Soothing, Healing Music Songs for Serenity and Peace)",notExplicit,2013,178000
A702,B14873,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B14873,Sammy Brown,I Know,Rockin' Chair,notExplicit,2009,226000
A702,B14904,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B14904,Ah Moon,I Know,Min Pay Tae a Chit,notExplicit,2014,248000
A9643,B14932,False,A9643,The Alan Parsons Project,Eye In the Sky,Eye In the Sky,notExplicit,1976,276280,B14932,Cloven Hoof,Eye of the Sun,Eye of the Sun,notExplicit,2006,263000
A895,B14947,False,A895,Madonna,Like a Prayer,Like a Prayer,notExplicit,1989,340867,B14947,Ykons,Like a Feather,Reflected,notExplicit,2019,238000
A2513,B14964,False,A2513,Rob Thomas,Lonely No More,Best-sellers - Top Songs,notExplicit,2005,226640,B14964,Hyung Joo Lim,Lonely My Love,Finally (Vol.5),notExplicit,2015,283000
A4393,B15195,False,A4393,Staind,For You,Break the Cycle,explicit,2001,206200,B15195,Chiae,Do You,Do You,Explicit,2017,223000
A702,B15208,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B15208,NENE,I Know,NENE,Explicit,2017,214000
A3170,B15234,False,A3170,Billy Joel,You're My Home,The Essential Billy Joel,notExplicit,1973,193844,B15234,Sammy Davis Jr.,You're My Girl,The One and Only Sammy Davis (Green Book),notExplicit,2019,210000
A4038,B15243,False,A4038,for KING & COUNTRY,God Only Knows,Burn The Ships,notExplicit,2018,229760,B15243,abriction,No One Knows,I Had A Dream That I Crashed My Dad's Jeep On The Bronx River Parkway,Explicit,2022,296000
A702,B15247,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B15247,YungReeXe.Offi,I Know,I Know,Explicit,2021,163000
A3170,B15393,False,A3170,Billy Joel,You're My Home,The Essential Billy Joel,notExplicit,1973,193844,B15393,Iron Horse,You're My Baby,Reel Music,notExplicit,2010,157000
A8689,B15426,False,A8689,Van Halen,You Really Got Me,Van Halen,notExplicit,1978,156189,B15426,49er's Singers,If You Really Love Me,49er's Songs,notExplicit,2017,184000
A1640,B15469,False,A1640,Carly Simon,You're So Vain,The Best of Carly Simon,notExplicit,1972,258411,B15469,2nd Grade,You're So Cool,Hit to Hit,notExplicit,2020,109000
A702,B15535,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B15535,B. Henshawe,I Know,I Know,Explicit,2020,143000
A51,B15542,False,A51,Shinedown,Second Chance,The Sound of Madness (Bonus Track Version),notExplicit,2008,222067,B15542,Yossi Shtendig & Levy Falkowitz,Second Dance 2,Wedding Dec 23 '20,notExplicit,2021,1011000
A9949,B15591,False,A9949,Vertical Horizon,You're a God,Everything You Want,notExplicit,1999,218760,B15591,Stowegood,You're a Woman,Beautiful Brokenness,notExplicit,2017,207000
A4038,B15692,False,A4038,for KING & COUNTRY,God Only Knows,Burn The Ships,notExplicit,2018,229760,B15692,Dion,No One Knows,I Wonder Why,notExplicit,2015,156000
A702,B15719,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B15719,Lloyd Brown,I Know,From The Old School,notExplicit,2015,212000
A3342,B15730,False,A3342,Ciara,Goodies,Goodies,notExplicit,2004,223000,B15730,Rocky Jones,Bodies,Soul Tunes,Explicit,2018,223000
A1738,B15878,False,A1738,Bobby Darin,Beyond the Sea,The Ultimate Bobby Darin,notExplicit,1959,172480,B15878,Summer Fiction,By the Sea,Summer Fiction,notExplicit,2011,186000
A9949,B15904,False,A9949,Vertical Horizon,You're a God,Everything You Want,notExplicit,1999,218760,B15904,Bad Boys Blue,You're a Woman,"Hitcollection: You're a Woman, Vol. 1",notExplicit,2004,240000
A2652,B16113,False,A2652,Blake Shelton,Lay Low,Based On a True Story... (Deluxe Version),notExplicit,2013,194840,B16113,Young Buck,Say Now,Vaccine,Explicit,2021,207000
A8281,B16143,False,A8281,Mariah Carey,Make It Happen,Greatest Hits,notExplicit,1991,307507,B16143,Renate,Let It Happen,Distopico,notExplicit,2018,328000
A702,B16353,False,A702,"Lin-Manuel Miranda, Daveed Diggs, Leslie Odom, Jr. & Okieriete Onaodowan",We Know,Hamilton: An American Musical (Original Broadway Cast Recording),notExplicit,2015,142044,B16353,To The Tower,I Know,Epic Orchestra,notExplicit,2020,128000
A838,B16450,False,A838,Wiz Khalifa,When I'm Gone,Rolling Papers (Deluxe Version),explicit,2011,248560,B16450,Built To Spill,When I'm Blind,Untethered Moon,notExplicit,2015,504000
A4427,B37924,False,A4427,Bill Withers,Lovely Day,The Best Of Bill Withers: Lean On Me,notExplicit,1977,255067,B37924,Relaxing Sounds,Lovely Hug,"Autumn Relaxing Rain Sound & Relaxing Meditation Music - Relaxing Sounds of Rain and Background Instrumental Music with Nature Sounds, Violin and Flute Music",notExplicit,2014,327000
A3100,B37955,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B37955,Dragonforce,Holding On,Killer Elite,notExplicit,2016,295000
A3100,B38089,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38089,The Small Glories,Holding On,Wondrous Traveler,notExplicit,2016,243000
A1843,B38111,False,A1843,Eve 6,Inside Out,Eve 6,notExplicit,1998,219467,B38111,YoungJae,Inside You,We Somewhere,notExplicit,2020,459000
A856,B38203,False,A856,TLC,Waterfalls,CrazySexyCool,notExplicit,1994,279507,B38203,Khors,Winterfall,Beyond the Bestial,notExplicit,2018,370000
A3100,B38291,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38291,Max Chapman,Holding On,Jackin' - EP,notExplicit,2014,374000
A3100,B38322,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38322,Noah Francis Johnson,Holding On,Life And Times,notExplicit,2013,314000
A7835,B38577,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B38577,YBN LIL BRO,No Way Out,Slime City,Explicit,2023,115000
A3100,B38684,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38684,Frank Stallone,Holding On,Songs From The Saddle,notExplicit,2005,236000
A3100,B38784,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38784,FooR,Holding On,Holding On,notExplicit,2024,171000
A1465,B38833,False,A1465,Warrant,Cherry Pie,Cherry Pie (Bonus Track Version),notExplicit,1990,201027,B38833,October Drift,Cherry Red,Forever Whatever,notExplicit,2020,219000
A7835,B38842,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B38842,The Hit Co.,No Way Out,The Ultimate 90's Alternative Rock Collection Volume 1,notExplicit,2007,232000
A3100,B38857,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38857,Fair Warning,Holding On,Aura,notExplicit,2009,298000
A3100,B38872,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B38872,Sigsaly,Holding On,Lasting Effects,notExplicit,2019,288000
A3100,B39022,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B39022,Liya,Holding On,Listen,notExplicit,2018,283000
A4903,B39073,False,A4903,LeAnn Rimes,I Need You,I Need You,notExplicit,2000,228333,B39073,TS7,I Need It,"TS7 Presents Jam, Vol. 3",Explicit,2010,194000
A3100,B39078,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B39078,Simple Plan,Holding On,Simple Plan,notExplicit,2008,304000
A4903,B39260,False,A4903,LeAnn Rimes,I Need You,I Need You,notExplicit,2000,228333,B39260,Sironex,I Need It,Chapter One,notExplicit,2022,302000
A1465,B39320,False,A1465,Warrant,Cherry Pie,Cherry Pie (Bonus Track Version),notExplicit,1990,201027,B39320,29thxrns,Cherry Red,Cherry Red,Explicit,2022,120000
A6740,B39383,False,A6740,Pink Floyd,On the Run,The Dark Side of the Moon,notExplicit,1973,216107,B39383,Sine,To the Sun,Ruhepol,notExplicit,2014,286000
A3497,B39481,False,A3497,*NSYNC,Tearin' Up My Heart,'N Sync (International Edition),notExplicit,1997,211000,B39481,Cher,Takin' Back My Heart,Believe (25th Anniversary Deluxe Edition),notExplicit,2023,273000
A3100,B39565,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B39565,Mbase,Holding On,Holding On,notExplicit,2014,458000
A3100,B39637,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B39637,Dj Trance Vibes,Holding On,"Ibiza Summer Mix 2023: Top 20 Tropical Deep House Music Chill Out Mix 2023, Chillout Lounge",notExplicit,2023,199000
A3100,B39766,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B39766,Creye,Holding On,Creye,notExplicit,2018,275000
A7835,B39815,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B39815,Network Music Ensemble,No Way Out,Jock Jams,notExplicit,2011,158000
A3100,B39901,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B39901,The Dirty Youth,Holding On,Gold Dust,notExplicit,2015,255000
A7835,B39916,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B39916,Horisone,No Way Out,No Way Out,notExplicit,2021,305000
A4684,B39982,False,A4684,Santigold,Lights Out,Santigold,notExplicit,2008,192560,B39982,Acoustic Heartstrings,Lights Up,Acoustic Guitar Renditions of Harry Styles,notExplicit,2021,171000
A7835,B40036,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B40036,AKIRA(singer:TARO KOBAYASHI),No Way Out,No Way Out,notExplicit,2021,325000
A3100,B40134,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B40134,JR JR,Holding On,Invocations / Conversations,notExplicit,2019,249000
A4427,B40139,False,A4427,Bill Withers,Lovely Day,The Best Of Bill Withers: Lean On Me,notExplicit,1977,255067,B40139,Mc Mario,Lovely One,Montreal DJ,notExplicit,2006,130000
A7835,B40140,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B40140,Givwits,No Way Out,No Way Out,notExplicit,2023,286000
A7835,B40150,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B40150,Bullet For My Valentine,No Way Out,Venom (Deluxe Edition),notExplicit,2015,234000
A8187,B40281,False,A8187,Audioslave,Set It Off,Audioslave,explicit,2002,263179,B40281,Kamaiyah,Set It Up,Got It Made,Explicit,2020,133000
A4903,B40293,False,A4903,LeAnn Rimes,I Need You,I Need You,notExplicit,2000,228333,B40293,DJ Team,I Need U,"Hits Dance Club, Vol. 29",notExplicit,2008,183000
A7835,B40416,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B40416,The Convalescence,No Way Out,This Is Hell,notExplicit,2017,167000
A1843,B40450,False,A1843,Eve 6,Inside Out,Eve 6,notExplicit,1998,219467,B40450,Goa Doc,Inside You,Psychedelic Progressive Goa Trance Top 100 Best Selling Chart Hits + DJ Mix V8,notExplicit,2022,659000
A3100,B40471,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B40471,Dance Hits 2015,Holding On,Hot Club Hits,notExplicit,2019,316000
A9501,B40496,False,A9501,Jeremy Soule,Dragonborn,The Elder Scrolls V: Skyrim (Original Game Soundtrack),notExplicit,2011,235636,B40496,Baby Oro Group,Dragonball,Mondo Bimbo,notExplicit,2009,132000
A6182,B40609,False,A6182,Slightly Stoopid,Collie Man,Everything You Need,explicit,2003,133080,B40609,Josefus,Cosmic Man,Son of Dead Man,notExplicit,2010,294000
A7835,B40657,False,A7835,MAGIC!,No Way No,Don't Kill the Magic,notExplicit,2014,231661,B40657,D.O.A.,No Way Out,The Lost Tapes,Explicit,1998,155000
A925,B40783,False,A925,Miley Cyrus,Flowers,Endless Summer Vacation,notExplicit,2023,200600,B40783,Absztrakkt,Flowerfist,Das Buch der drei Ringe (Origin Edition),notExplicit,2019,196000
A2246,B40877,False,A2246,Kenny Chesney,Me and You,Greatest Hits,notExplicit,1995,219067,B40877,Cheri Dennis,Remind You,In And Out Of Love,notExplicit,2007,234000
A3100,B40885,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B40885,Today's Hits,Holding On,"Today's Pop, Rock, Dance and Hip-Hop Hits",notExplicit,2018,316000
A4540,B40922,False,A4540,Bette Midler,The Rose,Experience the Divine - Greatest Hits (Deluxe Version),notExplicit,1979,221373,B40922,Milano,The Gospel,The Gospel,Explicit,2019,195000
A1649,B40984,False,A1649,Pearl Jam,Better Man,Rearviewmirror: Greatest Hits 1991-2003,notExplicit,1994,268760,B40984,The Young'uns,Be the Man,Strangers,notExplicit,2017,336000
A3100,B41016,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B41016,Faut Pas Deconner,Holding On,All Day I Dream 003,notExplicit,2012,544000
A3100,B41030,False,A3100,Adele,Hold On,30,notExplicit,2021,366004,B41030,AZËE,Holding On,Holding On,notExplicit,2022,221000
A9361,B39450,False,A9361,Brittany Murphy,Boogie Wonderland,Happy Feet (Music from the Motion Picture),notExplicit,2006,307173,B39450,Nursery Rhymes ABC,Winter Wonderland,The World's Best Christmas Songs for Kids,notExplicit,2020,160000
A9361,B39526,False,A9361,Brittany Murphy,Boogie Wonderland,Happy Feet (Music from the Motion Picture),notExplicit,2006,307173,B39526,Bing Crosby,Winter Wonderland,3 Stars At Christmas,notExplicit,2002,129000
A9361,B39618,False,A9361,Brittany Murphy,Boogie Wonderland,Happy Feet (Music from the Motion Picture),notExplicit,2006,307173,B39618,Relaxing Christmas Music,Winter Wonderland,Christmas Jazz,notExplicit,2021,102000
A477,B39807,False,A477,One Direction,Midnight Memories,Midnight Memories (Deluxe Edition),notExplicit,2013,176320,B39807,Relajacion,Hidden Memories,Fall 2018 Deeply Soulful Relaxing Music Mix,notExplicit,2018,158000
A9361,B39826,False,A9361,Brittany Murphy,Boogie Wonderland,Happy Feet (Music from the Motion Picture),notExplicit,2006,307173,B39826,Holiday Songs by Lullify,Winter Wonderland,Classic Christmas Music,notExplicit,2021,108000
